#target name         accession query name           accession mdl mdl from   mdl to seq from   seq to strand trunc pass   gc  bias  score   E-value inc description of target
#------------------- --------- -------------------- --------- --- -------- -------- -------- -------- ------ ----- ---- ---- ----- ------ --------- --- ---------------------
E_sp_AT1b                 -         V_AS7                RF02819    cm        1      169  2001420  2001265      -    no    1 0.51   0.0   57.6   6.3e-09 !   -
Emexicanum                -         V_AS7                RF02819    cm        1      169  2433615  2433454      -    no    1 0.52   0.0   52.3   1.1e-07 !   -
Ealkaliphilum_12_1        -         V_AS7                RF02819    cm        1      169  1651635  1651796      +    no    1 0.53   0.0   51.8   1.4e-07 !   -
E_marinum_DSM_16307       -         V_AS7                RF02819    cm        1      169   152371   152533      +    no    1 0.45   0.0   47.9   1.1e-06 !   -
Echiriqhuca               -         V_AS7                RF02819    cm        1      169  2577305  2577473      +    no    1 0.53   0.0   46.7   2.1e-06 !   -
Emexicanum           -         Ysr197               RF02849    cm        1      254  2987563  2987843      +    no    1 0.41   6.2   60.7   1.1e-12 !   -
Eaurantiacum         -         NiCo-AnGGAG          RF03164    cm        1       89  3026697  3026598      -    no    1 0.49   0.0   59.7   2.9e-11 !   -
E_sibiricum_255-15        -         2dG-II               RF03165    cm        1       71   235058   235126      +    no    1 0.58   0.0   53.6   2.8e-11 !   -
E_antarcticum_dsm14480    -         2dG-II               RF03165    cm        1       71  1787825  1787893      +    no    1 0.58   0.0   53.6   2.8e-11 !   -
E_sp_MH3                  -         2dG-II               RF03165    cm        1       71   192397   192465      +    no    1 0.58   0.0   51.2   1.6e-10 !   -
E_sp_U13-1                -         2dG-II               RF03165    cm        1       71   661118   661186      +    no    1 0.58   0.0   51.2   1.6e-10 !   -
E_sp_ZWU0009_fita         -         2dG-II               RF03165    cm        1       71   241589   241657      +    no    1 0.58   0.0   51.2   1.6e-10 !   -
E_acetylicum_DSM_20416    -         2dG-II               RF03165    cm        1       71  2955737  2955805      +    no    1 0.58   0.0   51.2   1.6e-10 !   -
E_enclense_NIO-1109       -         2dG-II               RF03165    cm        1       71  2058352  2058420      +    no    1 0.58   0.0   51.2   1.6e-10 !   -
E_indicum_HHS_31          -         2dG-II               RF03165    cm        1       71  2149388  2149320      -    no    1 0.58   0.0   51.2   1.6e-10 !   -
E_oxidotolerans_JCM_12280 -         2dG-II               RF03165    cm        1       71  1805685  1805753      +    no    1 0.55   0.0   51.2   1.6e-10 !   -
E_marinum_DSM_16307       -         2dG-II               RF03165    cm        1       71     4364     4294      -    no    1 0.45   0.0   49.1   7.3e-10 !   -
E_profundum_PHM_11        -         2dG-II               RF03165    cm        1       71     6018     5948      -    no    1 0.45   0.0   49.1   7.3e-10 !   -
E_sp_AT1b                 -         2dG-II               RF03165    cm        1       71  2156667  2156737      +    no    1 0.46   0.0   48.8   9.5e-10 !   -
Echiriqhuca               -         2dG-II               RF03165    cm        1       71  2442658  2442588      -    no    1 0.44   0.0   48.6   1.1e-09 !   -
Emexicanum                -         2dG-II               RF03165    cm        1       71  2785023  2785093      +    no    1 0.44   0.0   48.6   1.1e-09 !   -
Ealkaliphilum_12_1        -         2dG-II               RF03165    cm        1       71   304805   304875      +    no    1 0.45   0.0   48.2   1.4e-09 !   -
Ealkaliphilum_12_1        -         2dG-II               RF03165    cm        1       71  1557175  1557245      +    no    1 0.45   0.0   48.2   1.4e-09 !   -
Eaurantiacum              -         2dG-II               RF03165    cm        1       71    25982    25912      -    no    1 0.45   0.0   48.2   1.4e-09 !   -
E_oxidotolerans_JCM_12280 -         2dG-II               RF03165    cm        1       71  2045037  2045107      +    no    1 0.49   0.0   46.2   6.4e-09 !   -
E_sibiricum_255-15        -         2dG-II               RF03165    cm        1       71   466096   466166      +    no    1 0.49   0.0   46.2   6.4e-09 !   -
E_antarcticum_dsm14480    -         2dG-II               RF03165    cm        1       71  2022691  2022761      +    no    1 0.49   0.0   46.2   6.4e-09 !   -
E_antarcticum_dsm14480    -         2dG-II               RF03165    cm        1       71  2147437  2147507      +    no    1 0.49   0.0   46.2   6.4e-09 !   -
Ealkaliphilum_12_1        -         2dG-II               RF03165    cm        1       71   302961   303029      +    no    1 0.52   0.0   45.5   1.1e-08 !   -
Ealkaliphilum_12_1        -         2dG-II               RF03165    cm        1       71  1555331  1555399      +    no    1 0.52   0.0   45.5   1.1e-08 !   -
Eaurantiacum              -         2dG-II               RF03165    cm        1       71    27847    27779      -    no    1 0.52   0.0   45.5   1.1e-08 !   -
Echiriqhuca               -         2dG-II               RF03165    cm        1       71  2444531  2444462      -    no    1 0.53   0.0   45.2   1.3e-08 !   -
Emexicanum                -         2dG-II               RF03165    cm        1       71  2783150  2783219      +    no    1 0.53   0.0   45.2   1.3e-08 !   -
E_sp_MH3                  -         2dG-II               RF03165    cm        1       71   449134   449204      +    no    1 0.46   0.0   44.2   2.8e-08 !   -
E_sp_U13-1                -         2dG-II               RF03165    cm        1       71   931902   931972      +    no    1 0.46   0.0   44.2   2.8e-08 !   -
E_sp_ZWU0009_fita         -         2dG-II               RF03165    cm        1       71   495742   495812      +    no    1 0.46   0.0   44.2   2.8e-08 !   -
E_acetylicum_DSM_20416    -         2dG-II               RF03165    cm        1       71    55033    55103      +    no    1 0.46   0.0   44.2   2.8e-08 !   -
E_enclense_NIO-1109       -         2dG-II               RF03165    cm        1       71  2560598  2560668      +    no    1 0.46   0.0   44.2   2.8e-08 !   -
E_indicum_HHS_31          -         2dG-II               RF03165    cm        1       71  2831436  2831366      -    no    1 0.46   0.0   44.2   2.8e-08 !   -
E_sp_AT1b                 -         2dG-II               RF03165    cm        1       71  2154797  2154866      +    no    1 0.51   0.0   42.8   7.3e-08 !   -
E_profundum_PHM_11        -         2dG-II               RF03165    cm        1       71     7887     7818      -    no    1 0.51   0.0   42.8   7.3e-08 !   -
E_marinum_DSM_16307       -         2dG-II               RF03165    cm        1       71     6232     6163      -    no    1 0.50   0.0   42.5   9.1e-08 !   -
E_sibiricum_255-15        -         2dG-II               RF03165    cm        1       71   474304   474374      +    no    1 0.48   0.0   42.2   1.1e-07 !   -
E_antarcticum_dsm14480    -         2dG-II               RF03165    cm        1       71  2155638  2155708      +    no    1 0.48   0.0   42.2   1.1e-07 !   -
E_oxidotolerans_JCM_12280 -         2dG-II               RF03165    cm        1       71  2053470  2053540      +    no    1 0.48   0.0   42.2   1.1e-07 !   -
Emexicanum                -         2dG-II               RF03165    cm        1       71  2365584  2365654      +    no    1 0.54   0.0   42.1   1.3e-07 !   -
Ealkaliphilum_12_1        -         2dG-II               RF03165    cm        1       71  1718775  1718705      -    no    1 0.49   0.0   41.9   1.4e-07 !   -
Eaurantiacum              -         2dG-II               RF03165    cm        1       71   231187   231117      -    no    1 0.49   0.0   41.9   1.4e-07 !   -
Echiriqhuca               -         2dG-II               RF03165    cm        1       71  2646022  2645952      -    no    1 0.49   0.0   41.9   1.4e-07 !   -
E_sp_MH3                  -         2dG-II               RF03165    cm        1       71   440970   441040      +    no    1 0.54   0.0   41.5     2e-07 !   -
E_sp_U13-1                -         2dG-II               RF03165    cm        1       71   923736   923806      +    no    1 0.54   0.0   41.5     2e-07 !   -
E_sp_ZWU0009_fita         -         2dG-II               RF03165    cm        1       71   487577   487647      +    no    1 0.54   0.0   41.5     2e-07 !   -
E_acetylicum_DSM_20416    -         2dG-II               RF03165    cm        1       71    46868    46938      +    no    1 0.54   0.0   41.5     2e-07 !   -
E_enclense_NIO-1109       -         2dG-II               RF03165    cm        1       71  2297668  2297738      +    no    1 0.54   0.0   41.5     2e-07 !   -
E_indicum_HHS_31          -         2dG-II               RF03165    cm        1       71  1906305  1906235      -    no    1 0.54   0.0   41.5     2e-07 !   -
E_sp_AT1b                 -         2dG-II               RF03165    cm        1       71  1934331  1934401      +    no    1 0.49   0.0   38.3   2.1e-06 !   -
E_marinum_DSM_16307       -         2dG-II               RF03165    cm        1       71   218365   218295      -    no    1 0.49   0.0   38.3   2.1e-06 !   -
E_profundum_PHM_11        -         2dG-II               RF03165    cm        1       71   208175   208105      -    no    1 0.49   0.0   38.3   2.1e-06 !   -
E_oxidotolerans_JCM_12280 -         2dG-II               RF03165    cm        1       71  2043124  2043194      +    no    1 0.51   0.0   37.6   3.4e-06 !   -
E_sp_MH3                  -         2dG-II               RF03165    cm        1       71   428974   429044      +    no    1 0.49   0.0   37.0   5.1e-06 !   -
E_sp_U13-1                -         2dG-II               RF03165    cm        1       71   906628   906698      +    no    1 0.49   0.0   37.0   5.1e-06 !   -
E_sp_ZWU0009_fita         -         2dG-II               RF03165    cm        1       71   481764   481834      +    no    1 0.49   0.0   37.0   5.1e-06 !   -
E_acetylicum_DSM_20416    -         2dG-II               RF03165    cm        1       71    41055    41125      +    no    1 0.49   0.0   37.0   5.1e-06 !   -
E_enclense_NIO-1109       -         2dG-II               RF03165    cm        1       71  2294935  2295005      +    no    1 0.49   0.0   37.0   5.1e-06 !   -
E_indicum_HHS_31          -         2dG-II               RF03165    cm        1       71  1909038  1908968      -    no    1 0.49   0.0   37.0   5.1e-06 !   -
E_oxidotolerans_JCM_12280 -         glycine-GGAnGA       RF03166    cm        1      180  1517077  1516976      -    no    1 0.53   0.0   49.6   3.1e-08 !   -
E_sibiricum_255-15        -         glycine-GGAnGA       RF03166    cm        1      180  2993160  2993060      -    no    1 0.51   0.0   48.8   5.1e-08 !   -
E_antarcticum_dsm14480    -         glycine-GGAnGA       RF03166    cm        1      180  1506685  1506585      -    no    1 0.51   0.0   48.5     6e-08 !   -
E_sp_U13-1                -         glycine-GGAnGA       RF03166    cm        1      180   380902   380800      -    no    1 0.53   0.0   48.4   6.3e-08 !   -
E_sp_ZWU0009_fita         -         glycine-GGAnGA       RF03166    cm        1      180  3204991  3204889      -    no    1 0.53   0.0   48.4   6.3e-08 !   -
E_sp_MH3                  -         glycine-GGAnGA       RF03166    cm        1      180  3089499  3089397      -    no    1 0.54   0.0   48.0   8.1e-08 !   -
E_acetylicum_DSM_20416    -         glycine-GGAnGA       RF03166    cm        1      180  2679773  2679671      -    no    1 0.54   0.0   48.0   8.1e-08 !   -
E_enclense_NIO-1109       -         glycine-GGAnGA       RF03166    cm        1      180  2352270  2352372      +    no    1 0.54   0.0   48.0   8.1e-08 !   -
E_indicum_HHS_31          -         glycine-GGAnGA       RF03166    cm        1      180  2429731  2429833      +    no    1 0.54   0.0   48.0   8.1e-08 !   -
E_sp_MH3                  -         c-di-GMP-I-GGC       RF03167    cm        1       78  2678333  2678417      +    no    1 0.51   0.0   55.2   1.9e-10 !   -
E_enclense_NIO-1109       -         c-di-GMP-I-GGC       RF03167    cm        1       78   216206   216122      -    no    1 0.51   0.0   55.2   1.9e-10 !   -
E_indicum_HHS_31          -         c-di-GMP-I-GGC       RF03167    cm        1       78  2851059  2851143      +    no    1 0.51   0.0   55.2   1.9e-10 !   -
E_oxidotolerans_JCM_12280 -         c-di-GMP-I-GGC       RF03167    cm        1       78  1142971  1143055      +    no    1 0.51   0.0   55.1   2.1e-10 !   -
E_profundum_PHM_11        -         c-di-GMP-I-GGC       RF03167    cm        1       78   911238   911152      -    no    1 0.47   0.0   52.9   8.4e-10 !   -
E_sp_AT1b                 -         c-di-GMP-I-GGC       RF03167    cm        1       78  1190641  1190726      +    no    1 0.48   0.0   52.9   8.5e-10 !   -
E_marinum_DSM_16307       -         c-di-GMP-I-GGC       RF03167    cm        1       78  1011718  1011794      +    no    1 0.47   0.0   41.8   9.7e-07 !   -
E_sp_AT1b                 -         c-di-GMP-I-GGC       RF03167    cm        1       78  1052295  1052219      -    no    1 0.47   0.0   41.4   1.3e-06 !   -
E_antarcticum_dsm14480    -         c-di-GMP-I-GGC       RF03167    cm        1       78  1268265  1268348      +    no    1 0.50   0.0   40.2   2.7e-06 !   -
E_sp_MH3                  -         c-di-GMP-I-UAU       RF03168    cm        1       81  2678333  2678416      +    no    1 0.50   0.0   40.8   7.5e-06 !   -
